res
"48325626,8"
"18107414,26"
"212749578,50"
"30155663,42"
"21088142,30"
"49806898,45"
"134918832,56"
"41416947,56"
"87286591,35"
"23059474,30"
"195509614,35"
"213863176,27"
"48350359,25"
"12430019,2"
"44404755,45"
"176217558,5"
"213033831,16"
"9872770,35"
"188890071,45"
"146850048,37"
"68734665,15"
"211218392,10"
"22744296,5"
"146216230,30"
"177918840,25"
"154530260,35"
"213437024,37"
"212615227,30"
"24676547,30"
"107289838,45"
"74647816,55"
"13361081,12"
"213153267,35"
"173125346,15"
"8908886,55"
"213220307,41"
"153460252,13"
"4236669,35"
"212982214,49"
"56254443,20"
"90116082,39"
"13599445,19"
"214210758,46"
"213178187,50"
"44796317,33"
"155148263,5"
"198468724,46"
"80020826,56"
"212619756,55"
"73332906,37"
"213659988,5"
"53224352,23"
"196282477,47"
"50990336,50"
"44942847,35"
"213794167,59"
"1665951,7"
"52425438,11"
"170643786,15"
"149079793,36"
"212456218,52"
"107963922,43"
"178095301,58"
"213062103,26"
"116151764,56"
"143717346,43"
"81464206,35"
"174571374,35"
"120757124,40"
"1218576,50"
"111796386,20"
"213049213,55"
"196842106,15"
"213083118,54"
"116728554,5"
"106804254,55"
"28429815,55"
"42178566,17"
"24440576,10"
"201941567,5"
"193442793,28"
"121669956,55"
"212674203,10"
"213127617,20"
"41190154,53"
"5721954,54"
"174478498,30"
"212142733,16"
"105617209,35"
"39453620,42"
"54123529,32"
"141110719,5"
"211745554,45"
"207479095,45"
